"CWNS_ID","FACILITY_ID","STATE_CODE","DISCHARGE_TYPE","PRESENT_DISCHARGE_PERCENTAGE","PROJECTED_DISCHARGE_PERCENTAGE","DISCHARGES_TO_CWNSID"
"25000372002",3609764,MA,Reuse: Environmental restoration and groundwater discharge,100,100,
"48000000406",3612155,TX,Outfall To Surface Waters,100,100,
"49000000088",3611727,UT,Outfall To Surface Waters,100,100,
"49000000087",3611725,UT,Outfall To Surface Waters,100,100,
"21000019003",3540436,KY,Discharge To Another Facility,0,100,"21000025011"
"08000000301",3609383,CO,Discharge To Another Facility,100,100,"08000125001"
"49000000082",3611720,UT,Outfall To Surface Waters,100,100,
"49000000075",3611712,UT,Outfall To Surface Waters,100,100,
"49000000064",3611698,UT,Outfall To Surface Waters,100,100,
"49000000022",3610981,UT,Outfall To Surface Waters,100,100,
"49000065012",3611457,UT,Outfall To Surface Waters,100,100,
"49000000049",3611596,UT,Outfall To Surface Waters,100,100,
"49000000033",3611450,UT,Outfall To Surface Waters,100,100,
"49000000031",3611446,UT,Outfall To Surface Waters,100,100,
"49000000007",3608981,UT,Outfall To Surface Waters,100,100,
"01000000170",3612209,AL,Outfall To Surface Waters,100,100,
"18000000121",3612227,IN,Discharge To Another Facility,100,100,"18004959001"
"49000000039",3611485,UT,Other,100,100,
"01000000171",3612253,AL,Outfall To Surface Waters,100,100,
"12000092003",1239613,FL,"No Discharge, unknown",100,100,
"12000092005",1239615,FL,"No Discharge, unknown",100,100,
"08209000120",3500272,CO,Reuse: Environmental restoration and groundwater discharge,100,100,
"06005162001",1175680,CA,Reuse: Agricultural-related and livestock watering,25,25,
"50000000096",3612549,VT,Other,100,100,
"49000236001",1170575,UT,Evaporation,100,100,
"49000073001",1170427,UT,Evaporation,25,25,
"53001685002",1180991,WA,Reuse: Agricultural-related and livestock watering,100,100,
"17000000113",3612689,IL,Outfall To Surface Waters,0,100,
"53000000024",3608123,WA,Overland Flow With Discharge,100,100,
"08000323001",1067106,CO,Discharge To Another Facility,100,100,"08201200112"
"51000000151",3612781,VA,Discharge To Another Facility,100,100,"51000166001"
"51000163001",1235975,VA,Discharge To Another Facility,36,0,"51001400008"
"51000000163",3612819,VA,Discharge To Another Facility,0,100,"51000005001"
"51000000168",3612824,VA,Discharge To Another Facility,0,100,"51000006001"
"13000000784",3612928,GA,Discharge To Another Facility,35,34,"13000328002"
"05000247001",1105075,AR,Discharge To Another Facility,0,100,"05000014003"
"42000000080",3611452,PA,Outfall To Surface Waters,100,100,
"23000001011",1142431,ME,Discharge To Another Facility,0,0,"23000000044"
"55000000189",3610563,WI,Outfall To Surface Waters,100,100,
"30000000058",3613139,MT,Outfall To Surface Waters,100,100,
"37009203003",1153765,NC,Reuse: Landscape-related irrigation,3,5,
"55003820001",1206551,WI,Outfall To Surface Waters,100,100,
"48000000416",3613029,TX,Outfall To Surface Waters,0,100,
"04000000155",3613023,AZ,"No Discharge, unknown",100,100,
"19000843001",1124188,IA,Outfall To Surface Waters,100,100,
"39008072006",1081583,OH,Outfall To Surface Waters,100,0,
"12000000101",3611306,FL,Discharge To Another Facility,15,15,"12000156026"
"02010000007",3613237,AK,Reuse: Environmental restoration and groundwater discharge,100,100,
"02000000026",3613246,AK,Ocean Discharge,100,100,
"54001504011",3089052,WV,Outfall To Surface Waters,100,100,
"21000108001",1139570,KY,"No Discharge, unknown",0,0,
"31002600001",3356790,NE,Reuse: Environmental restoration and groundwater discharge,100,100,
"38000000112",3613265,ND,Discharge To Another Facility,0,100,"38000008001"
"05000014002",1104880,AR,Discharge To Another Facility,0,100,"05000014003"
"55000000176",3610548,WI,"Overland Flow, No Discharge",100,100,
"38000000113",3613268,ND,Discharge To Another Facility,100,100,"38000061001"
"09000000106",3613325,CT,Outfall To Surface Waters,0,100,
"31000046001",3342113,NE,Reuse: Environmental restoration and groundwater discharge,100,100,
"31000100001",3301410,NE,Reuse: Environmental restoration and groundwater discharge,100,100,
"31000076002",3604935,NE,Reuse: Environmental restoration and groundwater discharge,100,100,
"39000000259",3613451,OH,Outfall To Surface Waters,0,100,
"72000000059",3613599,PR,Discharge To Another Facility,100,100,"72000000038"
"39000000262",3613621,OH,Discharge To Another Facility,100,100,"39001792001"
"31000405001",1145822,NE,Evaporation,100,100,
"24000000061",3613889,MD,Reuse: Landscape-related irrigation,100,50,
"24000143001",3058993,MD,Outfall To Surface Waters,100,100,
"13000000843",3613933,GA,Discharge To Another Facility,40,40,"13000000842"
"48001009001",1182879,TX,Evaporation,25,25,
"35200900006",3504440,NM,Outfall To Surface Waters,100,100,
"39000000286",3613973,OH,Discharge To Another Facility,100,100,"39004208001"
"05000674001",1105471,AR,Discharge To Another Facility,0,100,"05000674002"
"35000000083",3608400,NM,Reuse: Industrial,0,100,
"72000000069",3614010,PR,Discharge To Another Facility,100,100,"72000002003"
"53000000134",3614023,WA,Evaporation,100,100,
"05000000113",3614040,AR,Outfall To Surface Waters,100,100,
"20000755001",2919151,KS,Discharge To Another Facility,0,100,"20000744002"
"20001403001",1130612,KS,Reuse: Agricultural-related and livestock watering,5,5,
"24000000080",3614147,MD,Outfall To Surface Waters,100,100,
"48000000291",3610993,TX,Discharge To Another Facility,0,100,"48008015003"
"54000000287",3614248,WV,Outfall To Surface Waters,100,0,
"39000000159",3609007,OH,Outfall To Surface Waters,100,100,
"48000135001",1182821,TX,Evaporation,100,100,
"51000000142",3610907,VA,Outfall To Surface Waters,100,100,
"13000000865",3614312,GA,Discharge To Another Facility,95,95,"13000618002"
"46000885001",1179424,SD,"No Discharge, unknown",100,100,
"32000000018",3606799,NV,Evaporation,100,100,
"38000008001",1151263,ND,Reuse: Industrial,7,0,
"35200900505",3515317,NM,Reuse: Environmental restoration and groundwater discharge,0,50,
"36007013001",1221059,NY,Discharge To Another Facility,100,100,"36007002001"
"53000776007",3024529,WA,Reuse: Other Centralized Non-Potable,0,50,
"34001187001",1073355,NJ,Discharge To Another Facility,0,100,"34001005001"
"10000001004",1066390,DE,Discharge To Another Facility,0,100,"10000001002"
"20001315001",1130584,KS,Outfall To Surface Waters,100,100,
"49000000112",3611818,UT,Outfall To Surface Waters,100,100,
"01000000092",3606797,AL,Discharge To Another Facility,0,100,"01000338001"
"29000000168",3607733,MO,Outfall To Surface Waters,100,100,
"29000000161",3607725,MO,Outfall To Surface Waters,100,100,
"29000000171",3607736,MO,Outfall To Surface Waters,100,100,
"29000000172",3607737,MO,Outfall To Surface Waters,100,100,
"29003707001",1133996,MO,"Overland Flow, No Discharge",0,100,
"29000000183",3607755,MO,Outfall To Surface Waters,100,100,
"29000000189",3607762,MO,Outfall To Surface Waters,100,100,
"08000000099",3608557,CO,Outfall To Surface Waters,100,100,
"41000025001",1164291,OR,Reuse: Landscape-related irrigation,50,50,
"48000000109",3609163,TX,"No Discharge, unknown",0,0,
"08000000123",3608628,CO,Outfall To Surface Waters,100,100,
"08000000175",3608755,CO,Evaporation,100,100,
"49000010001",1170367,UT,Outfall To Surface Waters,50,50,
"13000000479",3608966,GA,Outfall To Surface Waters,0,100,
"49000267001",1170601,UT,"No Discharge, unknown",100,100,
"29003481001",1133973,MO,"Overland Flow, No Discharge",0,100,
"49000153001",1170499,UT,Discharge To Another Facility,100,100,"49000053001"
"36000000288",3606879,NY,Discharge To Another Facility,100,100,"36004064001"
"41000000110",3608988,OR,Other,0,100,
"08000117301",3419670,CO,Outfall To Surface Waters,100,100,
"54003403001",1095116,WV,CSO Discharge,15,15,
"49000010001",1170367,UT,Reuse: Agricultural-related and livestock watering,10,10,
"49000010001",1170367,UT,Reuse: Landscape-related irrigation,40,40,
"51000308005",1192947,VA,Discharge To Another Facility,0,100,"51000308012"
"39000000181",3611246,OH,Discharge To Another Facility,100,100,"39000039001"
"08000000285",3609265,CO,Reuse: Landscape-related irrigation,13,13,
"55001330000",495203,WI,Discharge To Another Facility,20,20,"55009511002"
"06005367001",1175794,CA,Evaporation,50,50,
"49000000056",3611659,UT,Outfall To Surface Waters,100,100,
"49000000034",3611460,UT,Outfall To Surface Waters,100,100,
"49000000010",3609705,UT,Outfall To Surface Waters,100,100,
"08209000042",3500194,CO,Reuse: Environmental restoration and groundwater discharge,100,100,
"25001010003",3611987,MA,Discharge To Another Facility,100,100,"25000045001"
"25000282002",3609768,MA,Reuse: Environmental restoration and groundwater discharge,0,100,
"13000000779",3612901,GA,Reuse: Impoundments,0,100,
"39000000229",3612902,OH,Discharge To Another Facility,100,100,"39001660001"
"12000505001",1078437,FL,Reuse: Landscape-related irrigation,60,60,
"42000000138",3612927,PA,Outfall To Surface Waters,100,100,
"13000715003",1109540,GA,Discharge To Another Facility,20,20,"13000000584"
"39000000236",3612975,OH,Outfall To Surface Waters,0,100,
"13000000821",3613146,GA,Reuse: Landscape-related irrigation,100,100,
"30000047001",1159115,MT,Reuse: Landscape-related irrigation,20,20,
"06005262001",1175743,CA,"Overland Flow, No Discharge",30,30,
"31000436001",3356883,NE,Reuse: Environmental restoration and groundwater discharge,100,100,
"31010069001",407051,NE,Reuse: Environmental restoration and groundwater discharge,100,100,
"35000000126",3611840,NM,Discharge To Another Facility,0,100,"35200900004"
"10000004001",1066429,DE,Reuse: Environmental restoration and groundwater discharge,100,0,
"30000108001",1238246,MT,Reuse: Agricultural-related and livestock watering,100,100,
"35000000194",3614011,NM,Discharge To Another Facility,0,100,"35000021001"
"17000000023",3607397,IL,Outfall To Surface Waters,100,100,
"04000000141",3609636,AZ,Discharge To Another Facility,85,85,"04002508001"
"55004237001",1206606,WI,Outfall To Surface Waters,100,100,
"18004857001",1120427,IN,Discharge To Another Facility,100,100,"18004862001"
"22003030002",3606634,LA,Outfall To Surface Waters,100,100,
"17000261001",2810980,IL,Discharge To Another Facility,12,12,"17000231001"
"06005649001",1175839,CA,Discharge To Another Facility,30,30,"06005227002"
"22000000074",3606756,LA,Outfall To Surface Waters,100,0,
"19000530001",1234663,IA,Outfall To Surface Waters,100,100,
"06000000073",3607081,CA,Reuse: Landscape-related irrigation,20,20,
"31001020001",1145898,NE,Evaporation,80,80,
"29001174002",1133499,MO,Discharge To Another Facility,100,100,"29001174001"
"17000000021",3607394,IL,Outfall To Surface Waters,100,100,
"17000000022",3607396,IL,Outfall To Surface Waters,100,100,
"29000000036",3607401,MO,Outfall To Surface Waters,100,100,
"29000000041",3607406,MO,Outfall To Surface Waters,100,100,
"29000000048",3607413,MO,Outfall To Surface Waters,100,100,
"29000000056",3607423,MO,Outfall To Surface Waters,100,100,
"29000000057",3607424,MO,Outfall To Surface Waters,100,100,
"16000120001",1128660,ID,Outfall To Surface Waters,90,90,
"16000120001",1128660,ID,Other,10,10,
"19000000024",3607434,IA,Outfall To Surface Waters,100,0,
"01200100024",3313255,AL,Discharge To Another Facility,70,70,"01000000106"
"29002011001",1133629,MO,"Overland Flow, No Discharge",24,24,
"29000000208",3607785,MO,Outfall To Surface Waters,100,100,
"06008022001",1175976,CA,Discharge To Another Facility,91,91,"06000000089"
"29000000226",3607805,MO,Outfall To Surface Waters,100,100,
"29000000222",3607801,MO,Outfall To Surface Waters,100,100,
"29002103001",1133682,MO,"Overland Flow, No Discharge",0,100,
"36004042002",3501095,NY,Discharge To Another Facility,0,100,"36000000387"
"13000800009",3522933,GA,Discharge To Another Facility,80,80,"13000016010"
"06005010001",1175530,CA,Reuse: Landscape-related irrigation,100,100,
"13000000425",3607966,GA,Discharge To Another Facility,70,70,"13000012002"
"13000000430",3607971,GA,Discharge To Another Facility,97,97,"13000000442"
"01000016002",1101845,AL,Outfall To Surface Waters,100,100,
"06009077001",1176096,CA,Discharge To Another Facility,25,25,"06009075001"
"06009075001",1176094,CA,Reuse: Landscape-related irrigation,80,80,
"19000625001",1124001,IA,Outfall To Surface Waters,100,100,
"17000000037",3608145,IL,Outfall To Surface Waters,100,100,
"13000000425",3607966,GA,Discharge To Another Facility,24,24,"13000000426"
"54004502001",1095242,WV,CSO Discharge,5,0,
"04002510001",1069625,AZ,Reuse: Landscape-related irrigation,29,29,
"04002117002",1069590,AZ,Reuse: Landscape-related irrigation,63,63,
"17000000047",3608417,IL,Discharge To Another Facility,10,0,"17000154003"
"04000000130",3608983,AZ,Discharge To Another Facility,90,90,"04001506001"
"01000000133",3608468,AL,Discharge To Another Facility,100,100,"01000409001"
"53000000022",3608121,WA,Outfall To Surface Waters,100,100,
"41000265001",1164476,OR,Outfall To Surface Waters,50,50,
"41000036002",1164299,OR,Reuse: Landscape-related irrigation,50,50,
"29002192001",1133723,MO,"Overland Flow, No Discharge",0,100,
"04002301003",1069597,AZ,Evaporation,100,100,
"08000329001",1067117,CO,Evaporation,100,100,
"06000000131",3608421,CA,Discharge To Another Facility,57,57,"06002043001"
"13000000658",3611324,GA,Discharge To Another Facility,4,4,"13000000657"
"04001304002",3115969,AZ,Outfall To Surface Waters,15,15,
"53000127001",1180756,WA,Discharge To Another Facility,75,75,"53000776002"
"06000000149",3608850,CA,Discharge To Another Facility,100,100,"06004009005"
"04000000137",3609314,AZ,Discharge To Another Facility,35,35,"04002701005"
"36008068001",1221265,NY,Discharge To Another Facility,100,100,"36000000295"
"19000734001",1124093,IA,Discharge To Another Facility,100,100,"19000208001"
"37005104001",1153466,NC,Discharge To Another Facility,0,100,"37000000037"
"29000000119",3607564,MO,"Overland Flow, No Discharge",0,100,
"29004059101",1134077,MO,Discharge To Another Facility,0,100,"29004109001"
"41000000157",3609546,OR,Discharge To Another Facility,0,100,"41000000158"
"41000000158",3609547,OR,Evaporation,0,40,
"04000000135",3609209,AZ,Reuse: Industrial,33,33,
"04000000135",3609209,AZ,Reuse: Other Centralized Non-Potable,59,59,
"04000505031",3160948,AZ,Discharge To Another Facility,27,27,"04001505002"
"29000000046",3607411,MO,Reuse: Environmental restoration and groundwater discharge,0,100,
"13000000486",3609142,GA,Outfall To Surface Waters,100,100,
"13000000514",3609607,GA,Discharge To Another Facility,100,64,"13000346001"
"29000000334",3609606,MO,Discharge To Another Facility,0,100,"29001237044"
"27043000001",3335316,MN,Outfall To Surface Waters,100,100,
"13000000530",3609717,GA,Reuse: Environmental restoration and groundwater discharge,100,0,
"13000622001",1109433,GA,Discharge To Another Facility,100,0,"13000000530"
"13000000535",3609728,GA,Discharge To Another Facility,100,40,"13000221001"
"47000000018",3609366,TN,Outfall To Surface Waters,100,100,
"12000102002",2846882,FL,Reuse: Landscape-related irrigation,77,0,
"04001316010",3210408,AZ,Discharge To Another Facility,0,100,"04001316002"
"12000153008",2976223,FL,Discharge To Another Facility,95,95,"12000000071"
"39000000175",3610452,OH,Outfall To Surface Waters,0,100,
"12000148002",1078305,FL,Overland Flow With Discharge,5,5,
"13000000615",3610937,GA,Discharge To Another Facility,9,6,"13000999029"
"13000000615",3610937,GA,Discharge To Another Facility,21,16,"13000000614"
"13000000615",3610937,GA,Discharge To Another Facility,1,0,"13000000613"
"13000000617",3610942,GA,Reuse: Landscape-related irrigation,75,75,
"13000000620",3610960,GA,Outfall To Surface Waters,0,100,
"12000000069",3610431,FL,Outfall To Surface Waters,100,100,
"33000076004",3611172,NH,Discharge To Another Facility,100,100,"33000076001"
"27044000119",425281,MN,Outfall To Surface Waters,100,100,
"13000000641",3611278,GA,Reuse: Landscape-related irrigation,100,0,
"55005183001",1206720,WI,"Overland Flow, No Discharge",100,100,
"12000057007",1239597,FL,"No Discharge, unknown",100,100,
"13000000658",3611324,GA,Discharge To Another Facility,32,32,"13000697002"
"08000192001",1066985,CO,Reuse: Industrial,12,12,
"08000000252",3609131,CO,Outfall To Surface Waters,100,100,
"31000000008",3606999,NE,Evaporation,100,100,
"29000000152",3607713,MO,"Overland Flow, No Discharge",100,100,
"36003141002",3604437,NY,Discharge To Another Facility,100,100,"36003141001"
"29000000210",3607787,MO,Outfall To Surface Waters,100,100,
"29000000217",3607797,MO,Outfall To Surface Waters,100,100,
"29000000244",3607826,MO,Outfall To Surface Waters,100,100,
"29002212002",1133739,MO,Discharge To Another Facility,100,100,"29001182001"
"29001063001",1133344,MO,"Overland Flow, No Discharge",0,100,
"36000000385",3608178,NY,Outfall To Surface Waters,100,100,
"29001075002",1133357,MO,"Overland Flow, No Discharge",0,100,
"06000000126",3608299,CA,Discharge To Another Facility,100,100,"06004009001"
"27044000145",416862,MN,Outfall To Surface Waters,100,100,
"18001006001",1120240,IN,Outfall To Surface Waters,100,100,
"48000000105",3608881,TX,"No Discharge, unknown",0,0,
"06003060001",1175427,CA,Reuse: Environmental restoration and groundwater discharge,40,40,
"37006402001",1236383,NC,Discharge To Another Facility,100,100,"37009801002"
"04001904008",3219791,AZ,Discharge To Another Facility,1,1,"04001903018"
"50000000083",3612519,VT,Other,100,100,
"13000000555",3610194,GA,Discharge To Another Facility,32,37,"13000016010"
"13000000556",3610195,GA,Discharge To Another Facility,100,100,"13000022001"
"49000150001",1170496,UT,Outfall To Surface Waters,90,90,
"49000150001",1170496,UT,Evaporation,10,10,
"51000308002",1192944,VA,Reuse: Environmental restoration and groundwater discharge,0,100,
"51000308011",1192951,VA,Reuse: Environmental restoration and groundwater discharge,0,100,
"55003100110",441171,WI,Discharge To Another Facility,50,50,"55000000052"
"21000157001",1139600,KY,Discharge To Another Facility,100,100,"21000157002"
"21000157002",3611448,KY,Outfall To Surface Waters,100,100,
"12000008001",1078125,FL,Reuse: Landscape-related irrigation,100,100,
"21000000011",3611465,KY,Outfall To Surface Waters,100,100,
"13000000668",3611478,GA,Outfall To Surface Waters,100,100,
"13000000611",3610902,GA,Discharge To Another Facility,44,0,"13000667001"
"13000000688",3611557,GA,Discharge To Another Facility,100,100,"13000062001"
"37000000152",3611730,NC,Discharge To Another Facility,100,50,"37002902001"
"13000211001",1109244,GA,Discharge To Another Facility,33,33,"13000211002"
"30000000029",3611788,MT,Reuse: Environmental restoration and groundwater discharge,100,100,
"08000000268",3609211,CO,Outfall To Surface Waters,100,100,
"12000504002",425585,FL,Reuse: Landscape-related irrigation,20,20,
"12000340001",1078424,FL,Reuse: Environmental restoration and groundwater discharge,25,25,
"12000287009",470681,FL,Reuse: Environmental restoration and groundwater discharge,20,20,
"13000000644",3611297,GA,Outfall To Surface Waters,100,100,
"25000007001",1092311,MA,Reuse: Environmental restoration and groundwater discharge,99,99,
"13000000720",3612124,GA,Discharge To Another Facility,1.7,0,"13000000718"
"13000000720",3612124,GA,Discharge To Another Facility,0,5.9,"13000000722"
"18000085001",1120109,IN,Outfall To Surface Waters,100,100,
"13000000720",3612124,GA,Discharge To Another Facility,0,5,"13000000729"
"13000605001",1109414,GA,Reuse: Industrial,2,2,
"13000000731",3612150,GA,Outfall To Surface Waters,0,100,
"12000000055",3609674,FL,Reuse: Landscape-related irrigation,30,30,
"55009402001",1206855,WI,Outfall To Surface Waters,100,100,
"18000000028",3606622,IN,Outfall To Surface Waters,100,100,
"49000000116",3611822,UT,Outfall To Surface Waters,100,100,
"12000000019",3607522,FL,Discharge To Another Facility,100,100,"12000017004"
"36000000343",3607323,NY,Discharge To Another Facility,100,100,"36007056001"
"39004795001",1081225,OH,Discharge To Another Facility,0,100,"39004208002"
"12000000026",3607662,FL,Discharge To Another Facility,0,100,"12000017004"
"49000000043",3611493,UT,Other,100,100,
"49000000044",3611494,UT,Other,100,100,
"55005100001",1206712,WI,Outfall To Surface Waters,100,100,
"55005480001",1206751,WI,Overland Flow With Discharge,100,100,
"55009583001",1206882,WI,Discharge To Another Facility,100,100,"55002240001"
"21000601001",3518716,KY,Discharge To Another Facility,50,50,"21000080001"
"35000000020",493986,NM,Reuse: Landscape-related irrigation,0,100,
"12000088004",1239610,FL,"No Discharge, unknown",100,100,
"12000042005",3257650,FL,Reuse: Landscape-related irrigation,85,85,
"50000000057",3609740,VT,Reuse: Environmental restoration and groundwater discharge,100,100,
"08209000121",3500273,CO,Reuse: Environmental restoration and groundwater discharge,100,0,
"08000088001",1066891,CO,Evaporation,100,100,
"09000180001",1071787,CT,Outfall To Surface Waters,0,100,
"06001048001",1175214,CA,Reuse: Environmental restoration and groundwater discharge,100,100,
"12000092101",3539216,FL,"Overland Flow, No Discharge",50,50,
"12000000014",3607309,FL,Discharge To Another Facility,100,100,"12000017004"
"50000000029",3608826,VT,Reuse: Environmental restoration and groundwater discharge,100,100,
"09000570001",1071832,CT,Ocean Discharge,100,100,
"50000000021",3608818,VT,Reuse: Environmental restoration and groundwater discharge,100,100,
"09000000051",3611864,CT,Outfall To Surface Waters,0,100,
"49000075001",3232551,UT,Outfall To Surface Waters,55,55,
"30000000040",3612289,MT,Reuse: Environmental restoration and groundwater discharge,100,100,
"12000225001",1078371,FL,Reuse: Environmental restoration and groundwater discharge,100,100,
"50000000097",3612550,VT,Other,100,100,
"36008125001",1232175,NY,Outfall To Surface Waters,100,100,
"49000043001",1170398,UT,Reuse: Agricultural-related and livestock watering,50,50,
"50000000099",3612582,VT,Outfall To Surface Waters,100,100,
"08000328003",1067113,CO,Discharge To Another Facility,100,100,"08201200025"
"30000000049",3612596,MT,Reuse: Agricultural-related and livestock watering,100,100,
"19000149001",1123575,IA,Outfall To Surface Waters,100,100,
"13000000540",3609744,GA,Discharge To Another Facility,49,49,"13000694001"
"51000000152",3612782,VA,Discharge To Another Facility,3.5,3.5,"51000154002"
"51000320001",1192957,VA,Discharge To Another Facility,1,1,"51000199012"
"53000935001",1180868,WA,Outfall To Surface Waters,100,100,
"29000000030",3607386,MO,Outfall To Surface Waters,100,100,
"29000000034",3607391,MO,Outfall To Surface Waters,100,100,
"29000000069",3607442,MO,Outfall To Surface Waters,100,0,
"01000000095",3606820,AL,Outfall To Surface Waters,100,100,
"36000000219",3605546,NY,Outfall To Surface Waters,100,100,
"01000000104",3607454,AL,Discharge To Another Facility,50,35,"01000023390"
"29000000072",3607463,MO,Outfall To Surface Waters,100,100,
"29001071001",1133353,MO,"Overland Flow, No Discharge",0,100,
"29000000074",3607467,MO,Outfall To Surface Waters,100,100,
"29000000075",3607470,MO,Outfall To Surface Waters,100,100,
"01000000096",3606866,AL,Outfall To Surface Waters,100,0,
"01000014002",1101841,AL,Discharge To Another Facility,100,100,"01000014001"
"54000000032",3608096,WV,Outfall To Surface Waters,0,100,
"51000000169",3612825,VA,Discharge To Another Facility,0,100,"51000005001"
"51000000176",3612833,VA,Discharge To Another Facility,0,100,"51000020001"
"55000000151",3610291,WI,Outfall To Surface Waters,100,100,
"51000000190",3612854,VA,Discharge To Another Facility,0,100,"51000200001"
"51000000184",3612848,VA,Discharge To Another Facility,0,100,"37008603001"
"47003001001",1166256,TN,Reuse: Landscape-related irrigation,15,15,
"08000500050",1067187,CO,Reuse: Environmental restoration and groundwater discharge,100,100,
"25000510002",3609754,MA,Reuse: Environmental restoration and groundwater discharge,0,100,
"12000038003",1078152,FL,Outfall To Surface Waters,32,32,
"09001180002",1071916,CT,Discharge To Another Facility,0,100,"09001180001"
"55000034001",1206028,WI,Reuse: Agricultural-related and livestock watering,100,100,
"13000000513",3609605,GA,Reuse: Landscape-related irrigation,100,50,
"13000000513",3609605,GA,Discharge To Another Facility,0,50,"13000000817"
"13000000818",3613053,GA,Reuse: Landscape-related irrigation,100,0,
"53000000123",3613121,WA,Overland Flow With Discharge,100,100,
"19000500001",1123891,IA,Outfall To Surface Waters,100,100,
"19000784001",1124133,IA,Outfall To Surface Waters,100,100,
"24000000027",3613169,MD,Outfall To Surface Waters,100,100,
"24000000026",3613168,MD,Outfall To Surface Waters,100,100,
"13000650001",1109468,GA,Discharge To Another Facility,49,49,"13000000824"
"41000165001",1164406,OR,Reuse: Landscape-related irrigation,100,100,
"05000000073",3613192,AR,Discharge To Another Facility,0,100,"05000077001"
"39009630008",386434,OH,Discharge To Another Facility,0,100,"39009600002"
"05000000085",3613311,AR,Discharge To Another Facility,0,100,"05000335001"
"50000000121",3613118,VT,Reuse: Environmental restoration and groundwater discharge,100,100,
"02000500013",3091453,AK,Reuse: Environmental restoration and groundwater discharge,100,100,
"24000000036",3613506,MD,Outfall To Surface Waters,100,100,
"23000000056",3613525,ME,Discharge To Another Facility,100,100,"23000014001"
"47000200001",1165997,TN,Reuse: Landscape-related irrigation,50,50,
"55009946001",1207011,WI,Outfall To Surface Waters,100,100,
"55001370001",1229165,WI,Outfall To Surface Waters,100,100,
"72000000044",3613584,PR,Discharge To Another Facility,100,100,"72000005001"
"72000000050",3613590,PR,Discharge To Another Facility,100,100,"72000002003"
"72000000052",3613592,PR,Discharge To Another Facility,100,100,"72000006003"
"72000000054",3613594,PR,Discharge To Another Facility,100,100,"72000006003"
"31001706002",3606427,NE,Reuse: Environmental restoration and groundwater discharge,100,100,
"24000000042",3613653,MD,Outfall To Surface Waters,100,100,
"55005230001",1206723,WI,Outfall To Surface Waters,100,100,
"39000000276",3613799,OH,Outfall To Surface Waters,100,100,
"24000000062",3613908,MD,Outfall To Surface Waters,100,100,
"15000009001",1123286,HI,Deep well disposal (UIC Class I),100,100,
"24000000048",3613660,MD,Outfall To Surface Waters,100,100,
"42000000070",3611416,PA,Outfall To Surface Waters,100,100,
"26000000015",3613161,MI,Outfall To Surface Waters,100,100,
"53000000028",3608127,WA,Evaporation,100,100,
"05000000108",3614026,AR,Outfall To Surface Waters,100,100,
"20000000037",3614042,KS,Evaporation,100,0,
"20000000038",3614044,KS,Reuse: Environmental restoration and groundwater discharge,0,100,
"72000000061",3613614,PR,Outfall To Surface Waters,0,100,
"48001026001",1182894,TX,Reuse: Landscape-related irrigation,100,100,
"17000000143",3614159,IL,Outfall To Surface Waters,0,100,
"35000000042",3607315,NM,Outfall To Surface Waters,100,100,
"20001218001",1130548,KS,Reuse: Landscape-related irrigation,10,10,
"35000020001",1145021,NM,Reuse: Landscape-related irrigation,100,100,
"35000000034",3607300,NM,Outfall To Surface Waters,100,100,
"13000000850",3614179,GA,Discharge To Another Facility,39,39,"13000000849"
"13000000674",3611518,GA,Discharge To Another Facility,50,50,"13000399002"
"13000000511",3609602,GA,Reuse: Landscape-related irrigation,100,100,
"48000136001",1182822,TX,Evaporation,100,100,
"49000000163",3614257,UT,Discharge To Another Facility,50,50,"49000091002"
"35000125001",1145119,NM,Evaporation,100,0,
"48008093001",1184427,TX,Reuse: Landscape-related irrigation,100,100,
"13000000541",3609746,GA,Outfall To Surface Waters,50,50,
"13000000471",3608864,GA,Outfall To Surface Waters,100,100,
"17000628001",1113902,IL,Discharge To Another Facility,0,0,"17000000017"
"13000000544",3609749,GA,Discharge To Another Facility,83,83,"13000671001"
"19001051001",1124327,IA,Other,100,100,
"26000000013",3612584,MI,Discharge To Another Facility,100,100,"26004006001"
"08000104201",3418598,CO,Discharge To Another Facility,100,100,"08000061001"
"13000278002",1109280,GA,CSO Discharge,10,10,
"53000000029",3608128,WA,Reuse: Landscape-related irrigation,100,100,
"41000037001",1164300,OR,Reuse: Agricultural-related and livestock watering,0,50,
"36000000277",3606868,NY,Discharge To Another Facility,0,100,"36009055001"
"01000000083",3606660,AL,Outfall To Surface Waters,100,100,
"36000000299",3606896,NY,Outfall To Surface Waters,0,100,
"54005454001",1095324,WV,Discharge To Another Facility,100,100,"54005402001"
"06000000121",3608175,CA,Discharge To Another Facility,12,12,"06008034001"
"06002118001",1175353,CA,Reuse: Landscape-related irrigation,78,100,
"04002511004",3509177,AZ,Discharge To Another Facility,41,41,"04002511003"
"04002511004",3509177,AZ,Discharge To Another Facility,54,54,"04002511002"
"04002511004",3509177,AZ,Discharge To Another Facility,5,5,"04000000121"
"19001033001",1124312,IA,Reuse: Environmental restoration and groundwater discharge,100,0,
"20000185001",1230862,KS,Evaporation,0,100,
"27007006001",1148382,MN,Reuse: Agricultural-related and livestock watering,100,100,
"12000149001",1078308,FL,Discharge To Another Facility,52,52,"12000000071"
"36003186001",1220669,NY,Discharge To Another Facility,100,100,"36003169012"
"55002190001",1206294,WI,Outfall To Surface Waters,100,100,
